Content_ID,Reaction_Type,Datetime,Content_ID2,Content_Type,Category,Reaction_Type2,Sentiment,Score
74718bbf-e5a3-442f-8ca2-4a3428757fc1,like,49:00.0,74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,like,positive,50
74718bbf-e5a3-442f-8ca2-4a3428757fc1,disgust,01:00.0,74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,disgust,negative,0
89fd8f89-807f-4076-b7e7-84db361e11c1,intrigued,41:00.0,89fd8f89-807f-4076-b7e7-84db361e11c1,audio,studying,intrigued,positive,45
89fd8f89-807f-4076-b7e7-84db361e11c1,intrigued,43:00.0,89fd8f89-807f-4076-b7e7-84db361e11c1,audio,studying,intrigued,positive,45
89fd8f89-807f-4076-b7e7-84db361e11c1,hate,19:00.0,89fd8f89-807f-4076-b7e7-84db361e11c1,audio,studying,hate,negative,5
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,disgust,43:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,disgust,negative,0
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,disgust,28:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,disgust,negative,0
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,dislike,15:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,dislike,negative,10
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,adore,08:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,adore,positive,72
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,worried,05:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,worried,negative,12
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,hate,51:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,hate,negative,5
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,adore,19:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,adore,positive,72
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,hate,56:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,hate,negative,5
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,worried,26:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,worried,negative,12
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,intrigued,14:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,intrigued,positive,45
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,interested,22:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,interested,positive,30
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,super love,42:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,super love,positive,75
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,dislike,58:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,dislike,negative,10
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,heart,16:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,heart,positive,60
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,super love,01:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,super love,positive,75
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,dislike,07:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,dislike,negative,10
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,worried,10:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,worried,negative,12
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,dislike,18:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,dislike,negative,10
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,heart,44:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,heart,positive,60
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,heart,14:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,heart,positive,60
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,indifferent,25:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,indifferent,neutral,20
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,hate,47:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,hate,negative,5
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,interested,51:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,interested,positive,30
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,adore,03:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,adore,positive,72
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,intrigued,57:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,intrigued,positive,45
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,interested,16:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,interested,positive,30
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,indifferent,14:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,indifferent,neutral,20
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,hate,59:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,hate,negative,5
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,like,06:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,like,positive,50
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,heart,04:00.0,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,video,cooking,heart,positive,60
eec5e521-4c28-4e8a-93a9-d544803fad7e,dislike,26:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,dislike,negative,10
eec5e521-4c28-4e8a-93a9-d544803fad7e,like,58:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,like,positive,50
eec5e521-4c28-4e8a-93a9-d544803fad7e,intrigued,33:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,intrigued,positive,45
eec5e521-4c28-4e8a-93a9-d544803fad7e,worried,52:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,worried,negative,12
eec5e521-4c28-4e8a-93a9-d544803fad7e,hate,44:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,hate,negative,5
eec5e521-4c28-4e8a-93a9-d544803fad7e,peeking,18:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,peeking,neutral,35
eec5e521-4c28-4e8a-93a9-d544803fad7e,peeking,00:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,peeking,neutral,35
eec5e521-4c28-4e8a-93a9-d544803fad7e,interested,17:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,interested,positive,30
eec5e521-4c28-4e8a-93a9-d544803fad7e,intrigued,53:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,intrigued,positive,45
eec5e521-4c28-4e8a-93a9-d544803fad7e,peeking,18:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,peeking,neutral,35
eec5e521-4c28-4e8a-93a9-d544803fad7e,cherish,07:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,cherish,positive,70
eec5e521-4c28-4e8a-93a9-d544803fad7e,hate,09:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,hate,negative,5
eec5e521-4c28-4e8a-93a9-d544803fad7e,super love,11:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,super love,positive,75
eec5e521-4c28-4e8a-93a9-d544803fad7e,scared,56:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,scared,negative,15
eec5e521-4c28-4e8a-93a9-d544803fad7e,interested,33:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,interested,positive,30
eec5e521-4c28-4e8a-93a9-d544803fad7e,want,47:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,want,positive,70
eec5e521-4c28-4e8a-93a9-d544803fad7e,hate,19:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,hate,negative,5
eec5e521-4c28-4e8a-93a9-d544803fad7e,scared,56:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,scared,negative,15
eec5e521-4c28-4e8a-93a9-d544803fad7e,dislike,32:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,dislike,negative,10
eec5e521-4c28-4e8a-93a9-d544803fad7e,cherish,11:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,cherish,positive,70
eec5e521-4c28-4e8a-93a9-d544803fad7e,interested,08:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,interested,positive,30
eec5e521-4c28-4e8a-93a9-d544803fad7e,worried,35:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,worried,negative,12
eec5e521-4c28-4e8a-93a9-d544803fad7e,super love,47:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,super love,positive,75
eec5e521-4c28-4e8a-93a9-d544803fad7e,hate,04:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,hate,negative,5
eec5e521-4c28-4e8a-93a9-d544803fad7e,love,10:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,love,positive,65
eec5e521-4c28-4e8a-93a9-d544803fad7e,intrigued,34:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,intrigued,positive,45
eec5e521-4c28-4e8a-93a9-d544803fad7e,peeking,38:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,peeking,neutral,35
eec5e521-4c28-4e8a-93a9-d544803fad7e,worried,35:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,worried,negative,12
eec5e521-4c28-4e8a-93a9-d544803fad7e,want,13:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,want,positive,70
eec5e521-4c28-4e8a-93a9-d544803fad7e,hate,31:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,hate,negative,5
eec5e521-4c28-4e8a-93a9-d544803fad7e,cherish,02:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,cherish,positive,70
eec5e521-4c28-4e8a-93a9-d544803fad7e,worried,02:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,worried,negative,12
eec5e521-4c28-4e8a-93a9-d544803fad7e,disgust,55:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,disgust,negative,0
eec5e521-4c28-4e8a-93a9-d544803fad7e,like,53:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,like,positive,50
eec5e521-4c28-4e8a-93a9-d544803fad7e,intrigued,23:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,intrigued,positive,45
eec5e521-4c28-4e8a-93a9-d544803fad7e,love,58:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,love,positive,65
eec5e521-4c28-4e8a-93a9-d544803fad7e,hate,06:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,hate,negative,5
eec5e521-4c28-4e8a-93a9-d544803fad7e,want,41:00.0,eec5e521-4c28-4e8a-93a9-d544803fad7e,audio,food,want,positive,70
07f88a73-aef2-45fd-8b5d-418e448b853d,cherish,22:00.0,07f88a73-aef2-45fd-8b5d-418e448b853d,GIF,Animals,cherish,positive,70
07f88a73-aef2-45fd-8b5d-418e448b853d,intrigued,20:00.0,07f88a73-aef2-45fd-8b5d-418e448b853d,GIF,Animals,intrigued,positive,45
07f88a73-aef2-45fd-8b5d-418e448b853d,like,42:00.0,07f88a73-aef2-45fd-8b5d-418e448b853d,GIF,Animals,like,positive,50
07f88a73-aef2-45fd-8b5d-418e448b853d,love,46:00.0,07f88a73-aef2-45fd-8b5d-418e448b853d,GIF,Animals,love,positive,65
07f88a73-aef2-45fd-8b5d-418e448b853d,hate,37:00.0,07f88a73-aef2-45fd-8b5d-418e448b853d,GIF,Animals,hate,negative,5
07f88a73-aef2-45fd-8b5d-418e448b853d,scared,32:00.0,07f88a73-aef2-45fd-8b5d-418e448b853d,GIF,Animals,scared,negative,15
07f88a73-aef2-45fd-8b5d-418e448b853d,hate,28:00.0,07f88a73-aef2-45fd-8b5d-418e448b853d,GIF,Animals,hate,negative,5
07f88a73-aef2-45fd-8b5d-418e448b853d,cherish,45:00.0,07f88a73-aef2-45fd-8b5d-418e448b853d,GIF,Animals,cherish,positive,70
07f88a73-aef2-45fd-8b5d-418e448b853d,adore,37:00.0,07f88a73-aef2-45fd-8b5d-418e448b853d,GIF,Animals,adore,positive,72
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,scared,35:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,scared,negative,15
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,heart,00:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,heart,positive,60
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,scared,09:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,scared,negative,15
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,love,13:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,love,positive,65
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,interested,54:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,interested,positive,30
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,heart,52:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,heart,positive,60
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,adore,11:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,adore,positive,72
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,disgust,00:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,disgust,negative,0
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,hate,21:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,hate,negative,5
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,disgust,27:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,disgust,negative,0
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,adore,40:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,adore,positive,72
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,peeking,05:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,peeking,neutral,35
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,cherish,56:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,cherish,positive,70
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,scared,48:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,scared,negative,15
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,hate,57:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,hate,negative,5
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,intrigued,00:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,intrigued,positive,45
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,adore,20:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,adore,positive,72
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,dislike,58:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,dislike,negative,10
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,like,07:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,like,positive,50
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,scared,14:00.0,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,photo,technology,scared,negative,15
457301ee-3e87-40d8-8b82-ea4e1fa90e39,intrigued,36:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,intrigued,positive,45
457301ee-3e87-40d8-8b82-ea4e1fa90e39,adore,57:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,adore,positive,72
457301ee-3e87-40d8-8b82-ea4e1fa90e39,disgust,11:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,disgust,negative,0
457301ee-3e87-40d8-8b82-ea4e1fa90e39,scared,00:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,scared,negative,15
457301ee-3e87-40d8-8b82-ea4e1fa90e39,intrigued,07:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,intrigued,positive,45
457301ee-3e87-40d8-8b82-ea4e1fa90e39,heart,55:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,heart,positive,60
457301ee-3e87-40d8-8b82-ea4e1fa90e39,worried,37:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,worried,negative,12
457301ee-3e87-40d8-8b82-ea4e1fa90e39,indifferent,58:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,indifferent,neutral,20
457301ee-3e87-40d8-8b82-ea4e1fa90e39,super love,26:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,super love,positive,75
457301ee-3e87-40d8-8b82-ea4e1fa90e39,disgust,40:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,disgust,negative,0
457301ee-3e87-40d8-8b82-ea4e1fa90e39,disgust,58:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,disgust,negative,0
457301ee-3e87-40d8-8b82-ea4e1fa90e39,peeking,05:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,peeking,neutral,35
457301ee-3e87-40d8-8b82-ea4e1fa90e39,interested,37:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,interested,positive,30
457301ee-3e87-40d8-8b82-ea4e1fa90e39,worried,44:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,worried,negative,12
457301ee-3e87-40d8-8b82-ea4e1fa90e39,peeking,42:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,peeking,neutral,35
457301ee-3e87-40d8-8b82-ea4e1fa90e39,adore,51:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,adore,positive,72
457301ee-3e87-40d8-8b82-ea4e1fa90e39,love,47:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,love,positive,65
457301ee-3e87-40d8-8b82-ea4e1fa90e39,cherish,44:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,cherish,positive,70
457301ee-3e87-40d8-8b82-ea4e1fa90e39,disgust,34:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,disgust,negative,0
457301ee-3e87-40d8-8b82-ea4e1fa90e39,dislike,07:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,dislike,negative,10
457301ee-3e87-40d8-8b82-ea4e1fa90e39,want,46:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,want,positive,70
457301ee-3e87-40d8-8b82-ea4e1fa90e39,super love,56:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,super love,positive,75
457301ee-3e87-40d8-8b82-ea4e1fa90e39,cherish,23:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,cherish,positive,70
457301ee-3e87-40d8-8b82-ea4e1fa90e39,adore,29:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,adore,positive,72
457301ee-3e87-40d8-8b82-ea4e1fa90e39,super love,07:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,super love,positive,75
457301ee-3e87-40d8-8b82-ea4e1fa90e39,like,31:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,like,positive,50
457301ee-3e87-40d8-8b82-ea4e1fa90e39,like,27:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,like,positive,50
457301ee-3e87-40d8-8b82-ea4e1fa90e39,want,25:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,want,positive,70
457301ee-3e87-40d8-8b82-ea4e1fa90e39,worried,14:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,worried,negative,12
457301ee-3e87-40d8-8b82-ea4e1fa90e39,adore,12:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,adore,positive,72
457301ee-3e87-40d8-8b82-ea4e1fa90e39,adore,53:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,adore,positive,72
457301ee-3e87-40d8-8b82-ea4e1fa90e39,indifferent,31:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,indifferent,neutral,20
457301ee-3e87-40d8-8b82-ea4e1fa90e39,scared,58:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,scared,negative,15
457301ee-3e87-40d8-8b82-ea4e1fa90e39,like,00:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,like,positive,50
457301ee-3e87-40d8-8b82-ea4e1fa90e39,peeking,42:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,peeking,neutral,35
457301ee-3e87-40d8-8b82-ea4e1fa90e39,interested,33:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,interested,positive,30
457301ee-3e87-40d8-8b82-ea4e1fa90e39,scared,29:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,scared,negative,15
457301ee-3e87-40d8-8b82-ea4e1fa90e39,disgust,17:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,disgust,negative,0
457301ee-3e87-40d8-8b82-ea4e1fa90e39,heart,57:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,heart,positive,60
457301ee-3e87-40d8-8b82-ea4e1fa90e39,super love,06:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,super love,positive,75
457301ee-3e87-40d8-8b82-ea4e1fa90e39,hate,21:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,hate,negative,5
457301ee-3e87-40d8-8b82-ea4e1fa90e39,intrigued,49:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,intrigued,positive,45
457301ee-3e87-40d8-8b82-ea4e1fa90e39,worried,59:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,worried,negative,12
457301ee-3e87-40d8-8b82-ea4e1fa90e39,adore,45:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,adore,positive,72
457301ee-3e87-40d8-8b82-ea4e1fa90e39,dislike,47:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,dislike,negative,10
457301ee-3e87-40d8-8b82-ea4e1fa90e39,interested,56:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,interested,positive,30
457301ee-3e87-40d8-8b82-ea4e1fa90e39,want,12:00.0,457301ee-3e87-40d8-8b82-ea4e1fa90e39,GIF,healthy eating,want,positive,70
4fa14453-7b29-4302-b51f-9aa23b472c1b,cherish,52:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,cherish,positive,70
4fa14453-7b29-4302-b51f-9aa23b472c1b,indifferent,39:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,indifferent,neutral,20
4fa14453-7b29-4302-b51f-9aa23b472c1b,dislike,44:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,dislike,negative,10
4fa14453-7b29-4302-b51f-9aa23b472c1b,heart,12:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,heart,positive,60
4fa14453-7b29-4302-b51f-9aa23b472c1b,indifferent,43:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,indifferent,neutral,20
4fa14453-7b29-4302-b51f-9aa23b472c1b,heart,10:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,heart,positive,60
4fa14453-7b29-4302-b51f-9aa23b472c1b,interested,20:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,interested,positive,30
4fa14453-7b29-4302-b51f-9aa23b472c1b,adore,22:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,adore,positive,72
4fa14453-7b29-4302-b51f-9aa23b472c1b,disgust,30:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,disgust,negative,0
4fa14453-7b29-4302-b51f-9aa23b472c1b,peeking,28:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,peeking,neutral,35
4fa14453-7b29-4302-b51f-9aa23b472c1b,like,43:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,like,positive,50
4fa14453-7b29-4302-b51f-9aa23b472c1b,dislike,49:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,dislike,negative,10
4fa14453-7b29-4302-b51f-9aa23b472c1b,dislike,36:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,dislike,negative,10
4fa14453-7b29-4302-b51f-9aa23b472c1b,love,09:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,love,positive,65
4fa14453-7b29-4302-b51f-9aa23b472c1b,indifferent,27:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,indifferent,neutral,20
4fa14453-7b29-4302-b51f-9aa23b472c1b,cherish,27:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,cherish,positive,70
4fa14453-7b29-4302-b51f-9aa23b472c1b,worried,30:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,worried,negative,12
4fa14453-7b29-4302-b51f-9aa23b472c1b,cherish,30:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,cherish,positive,70
4fa14453-7b29-4302-b51f-9aa23b472c1b,hate,05:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,hate,negative,5
4fa14453-7b29-4302-b51f-9aa23b472c1b,want,00:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,want,positive,70
4fa14453-7b29-4302-b51f-9aa23b472c1b,like,10:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,like,positive,50
4fa14453-7b29-4302-b51f-9aa23b472c1b,intrigued,12:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,intrigued,positive,45
4fa14453-7b29-4302-b51f-9aa23b472c1b,scared,51:00.0,4fa14453-7b29-4302-b51f-9aa23b472c1b,audio,animals,scared,negative,15
